Time,Progress %,Revisit %
181.391387903,92.0,68.43575418994413
181.708335666,93.0,68.3085501858736
182.122225848,93.0,68.33024118738405
182.738951793,93.0,68.38888888888889
183.041903097,93.0,68.44731977818854
183.567462151,93.0,68.50553505535055
183.84708087,93.0,68.56353591160222
184.132977936,93.0,68.62132352941175
184.483514439,93.0,68.67889908256882
184.823108913,93.0,68.73626373626374
185.159479405,93.0,68.79341864716636
185.476218936,93.0,68.85036496350365
185.816457468,93.0,68.90710382513662
186.112882166,93.0,68.96363636363635
186.468534506,93.0,69.01996370235935
186.788777477,93.0,69.07608695652175
187.119177133,93.0,69.13200723327306
187.442585624,93.0,69.18772563176894
187.766386525,93.0,69.24324324324324
188.118636394,93.0,69.29856115107914
188.455014049,93.0,69.35368043087972
188.791864515,93.0,69.40860215053763
189.146018277,93.0,69.46332737030411
189.456067534,93.0,69.51785714285714
189.831416947,93.0,69.57219251336898
190.165467329,93.0,69.62633451957295
190.506333277,93.0,69.68028419182949
190.850541066,93.0,69.73404255319149
191.187818139,93.0,69.78761061946904
191.502910204,93.0,69.84098939929328
191.847194747,93.0,69.8941798941799
192.18883763,93.0,69.94718309859155
192.513310764,93.0,70.0
192.851203482,93.0,70.05263157894737
193.208356859,93.0,70.10507880910683
193.561234666,93.0,70.15734265734265
193.919405732,93.0,70.20942408376963
194.276199765,93.0,70.26132404181185
194.598920516,93.0,70.31304347826087
194.926464449,93.0,70.36458333333333
195.24819506,93.0,70.4159445407279
195.576907105,93.0,70.46712802768165
195.899476893,93.0,70.51813471502591
196.23054798,93.0,70.56896551724138
196.600021112,93.0,70.6196213425129
196.960546174,93.0,70.6701030927835
197.334673143,93.0,70.7204116638079
197.669847028,93.0,70.77054794520548
198.003537845,93.0,70.82051282051282
198.325145592,93.0,70.8703071672355
198.702560283,93.0,70.91993185689948
199.02703401,93.0,70.96938775510205
199.369243576,93.0,71.01867572156198
199.71416838,93.0,71.06779661016948
200.036718921,93.0,71.11675126903553
200.385728584,93.0,71.16554054054053
200.751291215,93.0,71.2141652613828
201.064633248,93.0,71.26262626262626
201.382313907,93.0,71.3109243697479
201.733972337,93.0,71.35906040268456
202.061284266,93.0,71.4070351758794
202.380724167,93.0,71.45484949832776
202.712678952,93.0,71.50250417362271
203.04742806,93.0,71.55
203.378789153,93.0,71.5973377703827
203.726785368,93.0,71.64451827242524
204.048538344,93.0,71.6915422885572
204.369696626,93.0,71.7384105960265
204.730762666,93.0,71.78512396694214
205.094307788,93.0,71.83168316831683
205.424797189,93.0,71.87808896210873
205.751177677,93.0,71.92434210526316
206.075453433,93.0,71.9704433497537
206.424693614,93.0,72.01639344262296
206.773084577,93.0,72.0621931260229
207.107517793,93.0,72.1078431372549
207.455880969,93.0,72.15334420880913
207.836434655,93.0,72.1986970684039
208.187456105,93.0,72.24390243902438
208.530171364,93.0,72.28896103896105
208.852862811,93.0,72.33387358184766
209.190978914,93.0,72.37864077669903
209.513173794,93.0,72.4232633279483
209.873834583,93.0,72.46774193548387
210.292746726,93.0,72.512077294686
210.582378195,93.0,72.55627009646302
210.949939506,93.0,72.60032102728732
211.306378043,93.0,72.64423076923077
211.65723874,93.0,72.688
212.007425497,93.0,72.73162939297124
212.331107485,93.0,72.77511961722489
212.667443553,93.0,72.81847133757961
213.01430529,93.0,72.86168521462639
213.343620553,93.0,72.90476190476191
213.778907787,93.0,72.94770206022187
214.116004308,93.0,72.99050632911393
214.449216415,93.0,73.03317535545024
214.818457708,93.0,73.0757097791798
215.111040237,93.0,73.11811023622047
215.465112341,93.0,73.16037735849056
215.81425156,93.0,73.20251177394034
216.160786907,93.0,73.24451410658307
216.492891042,93.0,73.28638497652582
216.838247441,93.0,73.328125
217.169285472,94.0,73.32293291731669
217.515828982,94.0,73.20872274143302
217.939967654,94.0,73.2348367029549
218.267602097,94.0,73.27639751552795
218.570639799,94.0,73.31782945736434
218.930801985,94.0,73.35913312693498
219.273392514,94.0,73.40030911901081
219.596652527,94.0,73.44135802469137
219.935798336,94.0,73.48228043143298
220.259113926,94.0,73.52307692307693
220.573197741,94.0,73.56374807987712
220.902352701,94.0,73.6042944785276
221.219289555,94.0,73.64471669218989
221.579135043,94.0,73.68501529051987
221.932603501,94.0,73.72519083969465
222.280625889,94.0,73.76524390243902
222.638619603,94.0,73.80517503805176
222.957717152,94.0,73.84498480243161
223.33377449,94.0,73.8846737481032
223.683039055,94.0,73.92424242424242
224.010980673,94.0,73.96369137670197
224.317856509,94.0,74.00302114803625
224.685060186,94.0,74.0422322775264
225.005636724,94.0,74.08132530120481
225.327774499,94.0,74.1203007518797
225.652090662,94.0,74.15915915915916
225.999547163,94.0,74.19790104947526
226.333924916,94.0,74.23652694610779
226.670388832,94.0,74.27503736920778
226.997933967,94.0,74.31343283582089
227.321015771,94.0,74.35171385991059
227.64733869,94.0,74.38988095238095
227.967696758,94.0,74.42793462109955
228.29395629,94.0,74.46587537091987
228.623508222,94.0,74.5037037037037
228.945641481,94.0,74.5414201183432
229.291140123,94.0,74.57902511078287
229.668340783,95.0,74.58702064896755
230.023140683,95.0,74.62444771723122
230.368053239,95.0,74.66176470588235
230.715475527,95.0,74.69897209985315
231.072648537,95.0,74.73607038123167
231.392326069,95.0,74.77306002928258
231.757506905,95.0,74.80994152046783
232.071020742,95.0,74.84671532846716
232.397856322,95.0,74.88338192419826
232.767095102,95.0,74.91994177583697
233.084501127,95.0,74.95639534883722
233.451588027,95.0,74.99274310595065
233.774683684,95.0,75.02898550724638
234.085850844,95.0,75.06512301013024
234.413036118,95.0,75.10115606936417
234.760755726,95.0,75.13708513708514
235.125288418,95.0,75.17291066282421
235.461354486,95.0,75.20863309352518
235.824101966,95.0,75.24425287356323
236.157881912,95.0,75.27977044476327
236.504287761,95.0,75.31518624641834
236.838748977,95.0,75.35050071530758
237.179313774,95.0,75.38571428571429
237.517645229,95.0,75.42082738944366
237.872314424,95.0,75.45584045584044
238.187048144,95.0,75.49075391180654
238.58070681,95.0,75.52556818181819
238.885569541,95.0,75.56028368794327
239.284183053,95.0,75.59490084985836
239.616340275,95.0,75.62942008486563
239.956320434,95.0,75.6638418079096
240.322661376,95.0,75.69816643159379
240.650267026,95.0,75.73239436619718
241.004932335,95.0,75.76652601969057
241.356809433,95.0,75.8005617977528
241.675022509,95.0,75.83450210378682
242.066832226,95.0,75.86834733893556
242.402156678,95.0,75.90209790209789
242.727949691,95.0,75.93575418994413
243.077346004,95.0,75.96931659693166
243.423008148,95.0,76.00278551532034
243.746374226,95.0,76.03616133518776
244.088467187,95.0,76.06944444444444
244.435123075,95.0,76.10263522884883
244.772006653,95.0,76.13573407202216
245.122404677,95.0,76.16874135546334
245.5067251,95.0,76.20165745856353
245.851190488,95.0,76.23448275862069
246.198423028,95.0,76.26721763085399
246.534116925,95.0,76.29986244841815
246.877012759,95.0,76.33241758241758
247.211494455,95.0,76.36488340192044
247.568897887,95.0,76.3972602739726
247.880173066,95.0,76.42954856361149
248.196389235,95.0,76.46174863387978
248.525425095,95.0,76.49386084583901
248.865456255,95.0,76.52588555858311
249.213603952,95.0,76.5578231292517
249.590568036,95.0,76.58967391304347
249.904797626,95.0,76.62143826322931
250.264064937,95.0,76.65311653116531
250.608690956,95.0,76.68470906630583
250.942250504,95.0,76.71621621621621
251.270801597,95.0,76.7476383265857
251.587662793,95.0,76.77897574123989
251.905904538,95.0,76.81022880215343
252.234631311,95.0,76.84139784946237
252.595573479,95.0,76.8724832214765
252.915762571,95.0,76.90348525469169
253.24013186,95.0,76.93440428380187
253.559056003,95.0,76.96524064171123
253.88456213,95.0,76.99599465954606
254.204765499,95.0,77.02666666666667
254.529522597,95.0,77.0572569906791
254.887397763,95.0,77.0877659574468
255.224901413,95.0,77.11819389110227
255.545225322,95.0,77.14854111405836
255.921111379,95.0,77.17880794701986
256.265523811,95.0,77.20899470899471
256.621301038,95.0,77.23910171730515
256.972263223,95.0,77.26912928759894
257.324283193,95.0,77.29907773386034
257.691441632,95.0,77.32894736842105
258.019710158,95.0,77.35873850197109
258.352137009,95.0,77.38845144356955
258.687662431,95.0,77.4180865006553
259.014516497,95.0,77.44764397905759
259.351170178,95.0,77.47712418300654
259.721347962,95.0,77.5065274151436
260.077771055,95.0,77.53585397653194
260.429901233,95.0,77.56510416666667
260.763027172,95.0,77.59427828348504
261.079410371,95.0,77.62337662337663
261.428065169,95.0,77.65239948119326
261.801890653,95.0,77.68134715025907
262.130300135,95.0,77.71021992238035
262.436116349,95.0,77.7390180878553
262.789172132,95.0,77.76774193548387
263.111878879,95.0,77.79639175257732
263.42700202,95.0,77.82496782496783
263.757858222,95.0,77.85347043701799
264.10550337,95.0,77.8818998716303
264.473697724,95.0,77.91025641025641
264.806827789,95.0,77.93854033290653
265.134326379,95.0,77.96675191815858
265.490086609,95.0,77.9948914431673
265.828756799,95.0,78.02295918367346
266.127756837,95.0,78.05095541401273
266.445989013,95.0,78.07888040712469
266.80320931,95.0,78.10673443456163
267.131669075,95.0,78.13451776649745
267.465119071,95.0,78.16223067173638
267.78594884,95.0,78.18987341772153
268.125646608,95.0,78.2174462705436
268.442765855,95.0,78.2449494949495
268.774707867,95.0,78.27238335435057
269.135492397,95.0,78.29974811083123
269.482127611,95.0,78.32704402515724
269.802929192,95.0,78.35427135678393
270.12646113,95.0,78.3814303638645
270.488037779,95.0,78.40852130325815
270.820954541,95.0,78.43554443053817
271.155782121,96.0,78.45
271.545447121,96.0,78.35205992509363
271.867103618,96.0,78.25436408977556
272.244837825,96.0,78.1942714819427
272.556799795,96.0,78.22139303482587
272.919758546,96.0,78.24844720496894
273.254375664,96.0,78.27543424317618
273.639965916,96.0,78.30235439900868
273.954422268,96.0,78.32920792079207
274.290591925,96.0,78.35599505562423
274.603191176,96.0,78.38271604938272
274.956402252,96.0,78.40937114673243
275.279823963,96.0,78.435960591133
275.586851865,96.0,78.46248462484625
275.940812703,96.0,78.48894348894349
276.252348102,96.0,78.51533742331289
276.58337484,96.0,78.54166666666667
276.917270165,96.0,78.56793145654835
277.277558284,96.0,78.59413202933986
277.626881653,96.0,78.62026862026862
277.964309655,96.0,78.64634146341464
278.286783412,96.0,78.67235079171742
278.619863146,96.0,78.69829683698298
278.944224539,96.0,78.72417982989064
279.288777718,96.0,78.75
279.663676492,96.0,78.77575757575758
279.995230377,96.0,78.80145278450364
280.311421675,96.0,78.82708585247885
280.671377437,96.0,78.85265700483092
281.020279382,96.0,78.87816646562123
281.330189898,96.0,78.90361445783132
281.683463648,96.0,78.92900120336944
282.010715999,96.0,78.95432692307692
282.347686308,96.0,78.9795918367347
282.706169854,96.0,79.00479616306954
283.079715781,96.0,79.02994011976048
283.46478255,96.0,79.05502392344498
283.75161694,96.0,79.0800477897252
284.101987957,96.0,79.10501193317423
284.425229441,96.0,79.12991656734208
284.76483695,96.0,79.15476190476191
285.105231301,96.0,79.179548156956
285.44301436,96.0,79.2042755344418
285.783262441,96.0,79.22894424673784
286.108558052,96.0,79.25355450236967
286.435270449,96.0,79.27810650887574
286.778361119,96.0,79.30260047281324
287.120313218,96.0,79.32703659976387
287.470320366,96.0,79.35141509433963
287.814917874,96.0,79.37573616018845
288.180518436,96.0,79.4
288.552753771,96.0,79.42420681551117
288.897279453,96.0,79.44835680751173
289.233596693,96.0,79.47245017584994
289.564643834,96.0,79.49648711943794
289.881836372,96.0,79.52046783625731
290.220368489,96.0,79.54439252336448
290.599045079,96.0,79.56826137689616
290.932319538,96.0,79.5920745920746
291.268514942,96.0,79.61583236321303
291.648245363,96.0,79.63953488372093
291.965163049,96.0,79.66318234610917
292.321883635,96.0,79.68677494199537
292.715438216,96.0,79.71031286210892
293.028069611,96.0,79.7337962962963
293.370013961,96.0,79.75722543352602
293.703316685,96.0,79.78060046189377
294.042898542,96.0,79.80392156862746
294.356825495,96.0,79.82718894009217
294.716190162,96.0,79.85040276179517
295.029837775,96.0,79.87356321839081
295.355850352,96.0,79.89667049368542
295.777801676,96.0,79.9197247706422
296.083639922,96.0,79.94272623138603
296.436450352,96.0,79.96567505720824
296.792692036,96.0,79.98857142857143
297.129697513,96.0,80.01141552511416
297.463316669,96.0,80.03420752565565
297.818772585,96.0,80.05694760820046
298.204219528,96.0,80.07963594994311
298.606475303,96.0,80.10227272727273
298.905336087,96.0,80.12485811577753
299.301288412,96.0,80.14739229024943
299.634436173,96.0,80.16987542468857
299.953626234,96.0,80.1923076923077
300.272393969,96.0,80.21468926553672
300.605754131,96.0,80.23702031602708
300.898895305,96.0,80.25930101465615
301.261502503,96.0,80.28153153153154
301.606557905,96.0,80.3037120359955
301.949581877,96.0,80.32584269662921
302.286642418,96.0,80.34792368125702
302.631937009,96.0,80.36995515695067
302.979340378,96.0,80.3919372900336
303.32992809,96.0,80.41387024608501
303.687054074,96.0,80.43575418994413
304.000919747,96.0,80.45758928571428
304.364334323,96.0,80.479375696767
304.665943453,96.0,80.5011135857461
305.030587393,96.0,80.52280311457174
305.377387842,96.0,80.54444444444444
305.747341217,96.0,80.56603773584906
306.073620468,96.0,80.58758314855876
306.404956923,96.0,80.60908084163898
306.742477422,96.0,80.63053097345133
307.08329546,96.0,80.65193370165747
307.464943998,96.0,80.67328918322296
307.825124239,96.0,80.69459757442117
308.16303402,96.0,80.715859030837
308.514160632,96.0,80.73707370737073
308.826182023,96.0,80.75824175824175
309.15481004,96.0,80.77936333699232
309.481424277,96.0,80.80043859649123
309.810462869,96.0,80.82146768893756
310.170714315,96.0,80.84245076586434
310.515915452,96.0,80.86338797814207
310.87043122,96.0,80.88427947598254
311.173754766,97.0,80.86150490730644
311.582336324,97.0,80.77342047930284
311.974187698,97.0,80.69640914036997
312.291506611,97.0,80.71739130434783
312.61899765,97.0,80.73832790445168
312.959497534,97.0,80.7592190889371
313.315332483,97.0,80.78006500541713
313.646110373,97.0,80.8008658008658
313.974207416,97.0,80.82162162162162
314.310645685,97.0,80.84233261339094
314.634206072,97.0,80.86299892125135
314.978564813,97.0,80.88362068965517
315.380457319,97.0,80.90419806243273
315.713964557,97.0,80.9247311827957
316.066952697,97.0,80.94522019334049
316.411920828,97.0,80.96566523605149
316.76109283,97.0,80.9860664523044
317.111081281,97.0,81.00642398286938
317.465413253,97.0,81.02673796791444
317.820968699,97.0,81.04700854700855
318.17914742,97.0,81.06723585912486
318.499579481,97.0,81.08742004264393
318.854585589,97.0,81.10756123535677
319.229159884,97.0,81.12765957446808
319.595380625,97.0,81.14771519659936
319.94895188,97.0,81.16772823779193
320.339098679,97.0,81.18769883351007
320.701857469,97.0,81.20762711864407
321.041495899,97.0,81.22751322751323
321.383659829,97.0,81.24735729386893
321.790316354,97.0,81.26715945089758
322.130988203,97.0,81.28691983122363
322.487197107,97.0,81.30663856691254
322.794076613,97.0,81.32631578947368
323.146260848,97.0,81.3459516298633
323.485963045,97.0,81.3655462184874
323.815367264,97.0,81.38509968520462
324.147291469,97.0,81.40461215932913
324.464222834,97.0,81.4240837696335
324.821072504,97.0,81.44351464435147
325.185349018,97.0,81.46290491118077
325.583790545,97.0,81.48225469728601
325.92334411,97.0,81.50156412930136
326.25044112,97.0,81.52083333333333
326.569084591,97.0,81.54006243496357
326.912852932,97.0,81.55925155925155
327.224108774,97.0,81.57840083073728
327.566604317,97.0,81.59751037344398
327.881388842,97.0,81.61658031088082
328.234222271,97.0,81.63561076604555
328.583439741,97.0,81.6546018614271
328.91529211,97.0,81.67355371900827
329.252676601,97.0,81.69246646026832
329.60540442,97.0,81.71134020618557
329.962838096,97.0,81.73017507723996
330.325420231,97.0,81.74897119341564
330.654085792,97.0,81.7677286742035
331.021677551,97.0,81.7864476386037
331.364071548,97.0,81.80512820512821
331.667223698,97.0,81.82377049180329
332.003588998,97.0,81.84237461617195
332.342865024,97.0,81.86094069529652
332.719659346,97.0,81.87946884576098
333.050360534,97.0,81.89795918367348
333.425907704,97.0,81.9164118246687
333.700370532,97.0,81.93482688391039
334.023514464,97.0,81.95320447609359
334.360897168,97.0,81.97154471544715
334.687588989,97.0,81.98984771573605
335.010636769,97.0,82.00811359026369
335.330250002,97.0,82.02634245187437
335.649807963,97.0,82.04453441295546
335.977213451,97.0,82.06268958543984
336.298180207,97.0,82.08080808080808
336.622066199,97.0,82.09889001009081
336.950057659,97.0,82.11693548387096
337.273583724,97.0,82.13494461228599
337.619575613,97.0,82.15291750503017
337.91454921,97.0,82.17085427135679
338.257657198,97.0,82.18875502008032
338.560187799,97.0,82.20661985957874
338.911762748,97.0,82.22444889779558
339.213151475,97.0,82.24224224224224
339.536845313,97.0,82.26
339.859809058,97.0,82.27772227772228
340.184804646,97.0,82.29540918163673
340.519515998,97.0,82.31306081754735
340.827310305,97.0,82.33067729083665
341.181376334,97.0,82.34825870646766
341.515923173,97.0,82.36580516898609
341.859825317,97.0,82.38331678252234
342.169552327,97.0,82.40079365079364
342.491947762,97.0,82.41823587710606
342.814783346,97.0,82.43564356435643
343.144092895,97.0,82.45301681503462
343.47557951,97.0,82.4703557312253
343.790259539,97.0,82.48766041461006
344.111263978,97.0,82.50493096646943
344.441573858,97.0,82.52216748768473
344.773383784,97.0,82.53937007874016
345.095758217,97.0,82.55653883972468
345.414663223,97.0,82.57367387033399
345.74453707,97.0,82.59077526987242
346.072096036,97.0,82.6078431372549
346.392886859,97.0,82.62487757100881
346.711222163,97.0,82.64187866927593
347.042261682,97.0,82.65884652981427
347.3643631,97.0,82.67578125
347.70935599,97.0,82.69268292682926
348.041778853,97.0,82.70955165692008
348.369486641,97.0,82.72638753651412
348.664371878,97.0,82.7431906614786
348.981207321,97.0,82.69193391642371
349.31069085,97.0,82.6116504854369
349.662497704,97.0,82.6188166828322
350.017533076,97.0,82.63565891472868
350.346174048,97.0,82.65246853823814
350.66533439,97.0,82.66924564796905
350.996955179,97.0,82.68599033816425
351.305145299,97.0,82.70270270270271
351.628335103,97.0,82.71938283510126
351.950847479,97.0,82.73603082851638
352.276409257,97.0,82.7526467757459
352.6024189,97.0,82.76923076923077
352.931048304,97.0,82.78578290105668
353.248144475,97.0,82.80230326295586
353.577124868,97.0,82.81879194630872
353.894287515,97.0,82.83524904214559
354.216270518,97.0,82.85167464114832
354.545160906,97.0,82.868068833652
354.874047728,97.0,82.8844317096466
355.196677577,97.0,82.90076335877863
355.515667678,97.0,82.91706387035272
355.844082749,97.0,82.93333333333334
356.174235441,97.0,82.94957183634634
356.494313447,97.0,82.9657794676806
356.843053155,97.0,82.98195631528965
357.145923216,97.0,82.99810246679317
357.460800429,97.0,83.01421800947867
357.789810393,97.0,83.03030303030303
358.116918443,97.0,83.04635761589404
358.444928918,97.0,83.06238185255198
358.775642997,97.0,83.07837582625119
359.107045178,97.0,83.09433962264151
359.423637849,97.0,83.11027332704995
359.756922725,97.0,83.1261770244821
360.080448203,97.0,83.1420507996237
360.405185209,97.0,83.15789473684211
360.725408292,97.0,83.17370892018779
361.056456233,97.0,83.18949343339587
361.382668087,97.0,83.20524835988753
361.707548653,97.0,83.22097378277154
